,GID_1_41,year,grp_usd
25024,MOZ.5_1,2016,2227036108.425566
25025,MOZ.5_1,2017,2351394149.2584476
25026,MOZ.5_1,2018,2510300052.87395
25027,MOZ.5_1,2019,2600643853.301868
25028,MOZ.5_1,2020,2422802005.191728
25029,MOZ.2_1,2000,305991118.14093274
25030,MOZ.2_1,2001,281352333.9092992
25031,MOZ.2_1,2002,283974366.944995
25032,MOZ.2_1,2003,308568519.22293603
25033,MOZ.2_1,2004,364583911.7869113
25034,MOZ.2_1,2005,402028434.06646144
25035,MOZ.2_1,2006,422839489.1221098
25036,MOZ.2_1,2007,472699447.3219712
25037,MOZ.2_1,2008,582853834.5502487
25038,MOZ.2_1,2009,574264464.738984
25039,MOZ.2_1,2010,542158274.253905
25040,MOZ.2_1,2011,801100312.257234
25041,MOZ.2_1,2012,865853302.5335327
25042,MOZ.2_1,2013,852469318.6342272
25043,MOZ.2_1,2014,863061824.4042528
25044,MOZ.2_1,2015,749453153.3451846
25045,MOZ.2_1,2016,550583423.465459
25046,MOZ.2_1,2017,593069619.444535
25047,MOZ.2_1,2018,667428019.6353891
25048,MOZ.2_1,2019,682295713.0913329
25049,MOZ.2_1,2020,637568736.3002273
25050,MOZ.3_1,2000,362053787.74592525
25051,MOZ.3_1,2001,333421244.84215796
25052,MOZ.3_1,2002,341205166.40650225
25053,MOZ.3_1,2003,368163410.31740206
25054,MOZ.3_1,2004,461063258.85089815
25055,MOZ.3_1,2005,524962258.1207568
25056,MOZ.3_1,2006,566625463.9103947
25057,MOZ.3_1,2007,632501746.479572
25058,MOZ.3_1,2008,765919325.0844736
25059,MOZ.3_1,2009,754497797.2366686
25060,MOZ.3_1,2010,888222034.4144112
25061,MOZ.3_1,2011,1026338850.9615667
25062,MOZ.3_1,2012,1137545795.787055
25063,MOZ.3_1,2013,1208601730.273302
25064,MOZ.3_1,2014,1319708393.167425
25065,MOZ.3_1,2015,1134197119.848152
25066,MOZ.3_1,2016,830018580.1112745
25067,MOZ.3_1,2017,966094087.1135185
25068,MOZ.3_1,2018,1252917138.4153543
25069,MOZ.3_1,2019,1197224485.6116006
25070,MOZ.3_1,2020,1227439217.3747306
25071,MOZ.4_1,2000,306633636.94361
25072,MOZ.4_1,2001,280886630.77246046
25073,MOZ.4_1,2002,287439803.214144
25074,MOZ.4_1,2003,314343613.482096
25075,MOZ.4_1,2004,374315825.1256581
25076,MOZ.4_1,2005,411348902.6412288
25077,MOZ.4_1,2006,437739205.7446788
25078,MOZ.4_1,2007,478144038.3659539
25079,MOZ.4_1,2008,584481496.0390072
25080,MOZ.4_1,2009,577255901.1778896
25081,MOZ.4_1,2010,422554472.67241603
25082,MOZ.4_1,2011,600770148.5289015
25083,MOZ.4_1,2012,646080754.8231091
25084,MOZ.4_1,2013,685794007.9864367
25085,MOZ.4_1,2014,690217899.7621032
25086,MOZ.4_1,2015,582605396.9132253
25087,MOZ.4_1,2016,404141134.3746237
25088,MOZ.4_1,2017,388836176.7120285
25089,MOZ.4_1,2018,440433772.8342018
25090,MOZ.4_1,2019,457088567.6744088
25091,MOZ.4_1,2020,412763575.5166692
25092,MOZ.6_1,2000,794537060.464742
25093,MOZ.6_1,2001,769799570.504424
25094,MOZ.6_1,2002,737002715.4408745
25095,MOZ.6_1,2003,828849445.3117905
25096,MOZ.6_1,2004,987546122.286102
25097,MOZ.6_1,2005,1067399583.2341119
25098,MOZ.6_1,2006,1120237465.132555
25099,MOZ.6_1,2007,1212995249.5437777
25100,MOZ.6_1,2008,1459342965.2679222
25101,MOZ.6_1,2009,1403918440.28953
25102,MOZ.6_1,2010,1780439033.071908
25103,MOZ.6_1,2011,2519698270.8262887
25104,MOZ.6_1,2012,2733885929.895781
25105,MOZ.6_1,2013,2883587035.579328
25106,MOZ.6_1,2014,2989935784.2624273
25107,MOZ.6_1,2015,2752781108.2371182
25108,MOZ.6_1,2016,1875989013.38836
25109,MOZ.6_1,2017,2095052943.2606409
25110,MOZ.6_1,2018,2317049287.9761257
25111,MOZ.6_1,2019,2576417104.338726
25112,MOZ.6_1,2020,2124355647.8399413
25113,MOZ.7_1,2000,875239567.5017291
25114,MOZ.7_1,2001,803753894.3274568
25115,MOZ.7_1,2002,772202991.7095327
25116,MOZ.7_1,2003,825970278.1047018
25117,MOZ.7_1,2004,960440604.6361789
25118,MOZ.7_1,2005,1087689198.4578063
25119,MOZ.7_1,2006,1140018706.0662372
25120,MOZ.7_1,2007,1284394273.5753925
25121,MOZ.7_1,2008,1576606122.305732
25122,MOZ.7_1,2009,1557185375.916121
25123,MOZ.7_1,2010,1663101049.4989183
25124,MOZ.7_1,2011,2240131262.9706054
25125,MOZ.7_1,2012,2484355744.941345
25126,MOZ.7_1,2013,2507030283.3819523
25127,MOZ.7_1,2014,2609697030.072798
25128,MOZ.7_1,2015,2272170432.776202
25129,MOZ.7_1,2016,1611181309.327164
25130,MOZ.7_1,2017,1847128221.8343823
25131,MOZ.7_1,2018,1925502509.5485795
25132,MOZ.7_1,2019,1930267602.9148927
25133,MOZ.7_1,2020,1785776015.9640024
25134,MOZ.8_1,2000,173257977.1306176
25135,MOZ.8_1,2001,159524706.8097869
25136,MOZ.8_1,2002,173730053.4924528
25137,MOZ.8_1,2003,195195913.2416
25138,MOZ.8_1,2004,232009827.356852
25139,MOZ.8_1,2005,259566869.62404603
25140,MOZ.8_1,2006,270137010.61928
25141,MOZ.8_1,2007,296727596.5139892
25142,MOZ.8_1,2008,358863473.381553
25143,MOZ.8_1,2009,356639890.6201158
25144,MOZ.8_1,2010,343769875.112235
25145,MOZ.8_1,2011,520212568.81456643
25146,MOZ.8_1,2012,529409398.61285704
25147,MOZ.8_1,2013,519494449.60036
25148,MOZ.8_1,2014,551858624.4379079
25149,MOZ.8_1,2015,481160938.8167613
25150,MOZ.8_1,2016,347830279.3885452
25151,MOZ.8_1,2017,374980310.7217524
25152,MOZ.8_1,2018,399283765.595178
25153,MOZ.8_1,2019,389131775.226933
25154,MOZ.8_1,2020,377440293.1012848
25155,MOZ.9_1,2000,732515476.807905
25156,MOZ.9_1,2001,683373273.1841208
25157,MOZ.9_1,2002,659923311.8522646
25158,MOZ.9_1,2003,717501335.859019
25159,MOZ.9_1,2004,847866025.0093293
25160,MOZ.9_1,2005,961137439.1214849
25161,MOZ.9_1,2006,1001920158.946089
25162,MOZ.9_1,2007,1112752905.8318896
25163,MOZ.9_1,2008,1347331908.5145066
25164,MOZ.9_1,2009,1322338553.963397
25165,MOZ.9_1,2010,1157043986.7542558
25166,MOZ.9_1,2011,1791929007.879297
25167,MOZ.9_1,2012,1998605454.3209202
25168,MOZ.9_1,2013,2027155876.7619288
25169,MOZ.9_1,2014,2031724549.729315
25170,MOZ.9_1,2015,1828776527.2110205
25171,MOZ.9_1,2016,1327916674.0001843
25172,MOZ.9_1,2017,1410185875.5343297
25173,MOZ.9_1,2018,1510132889.3647301
25174,MOZ.9_1,2019,1403374487.9605823
25175,MOZ.9_1,2020,1255236709.7054322
25176,MOZ.10_1,2000,287109212.0129592
25177,MOZ.10_1,2001,267384792.33970737
25178,MOZ.10_1,2002,323390477.9897152
25179,MOZ.10_1,2003,363383675.601436
25180,MOZ.10_1,2004,443035967.26102996
25181,MOZ.10_1,2005,499573140.6842317
25182,MOZ.10_1,2006,543794490.8366467
25183,MOZ.10_1,2007,597775758.0966448
25184,MOZ.10_1,2008,661946475.4869069
25185,MOZ.10_1,2009,660042935.7112087
25186,MOZ.10_1,2010,608675741.0127306
25187,MOZ.10_1,2011,869295145.3733107
25188,MOZ.10_1,2012,1049710603.7385732
25189,MOZ.10_1,2013,1062043204.7664353
25190,MOZ.10_1,2014,1161353553.8369324
25191,MOZ.10_1,2015,1031126622.61886
25192,MOZ.10_1,2016,799932997.273294
25193,MOZ.10_1,2017,987450815.0822859
25194,MOZ.10_1,2018,1097640839.487667
25195,MOZ.10_1,2019,1249491667.722224
25196,MOZ.10_1,2020,1001123462.3720343
25197,MOZ.11_1,2000,562742128.2072752
25198,MOZ.11_1,2001,512666459.9902758
25199,MOZ.11_1,2002,551572129.4143566
25200,MOZ.11_1,2003,604555319.15666
25201,MOZ.11_1,2004,712902053.9196166
25202,MOZ.11_1,2005,805301243.3292736
25203,MOZ.11_1,2006,856959302.734732
25204,MOZ.11_1,2007,949695192.2941741
25205,MOZ.11_1,2008,1161911988.46203
25206,MOZ.11_1,2009,1145746921.0345411
25207,MOZ.11_1,2010,1054913563.328204
25208,MOZ.11_1,2011,1159500572.7021163
25209,MOZ.11_1,2012,1612602153.1183398
25210,MOZ.11_1,2013,1742475119.2633724
25211,MOZ.11_1,2014,1458518326.9848826
25212,MOZ.11_1,2015,1290215244.2787025
25213,MOZ.11_1,2016,935687594.9138103
25214,MOZ.11_1,2017,1041713677.7291416
25215,MOZ.11_1,2018,1185083110.2136664
25216,MOZ.11_1,2019,1244783556.7680383
25217,MOZ.11_1,2020,1107928244.067577
25218,,2018,10781370538.55811
25219,,2019,10399178265.997175
25220,,2020,10717091962.143164
25221,,2018,2580897729.33255
25222,,2019,2522496585.8730354
25223,,2020,2539509493.8652596
25224,,2018,1158216769.6106055
25225,,2019,1183343089.2712
25226,,2020,1181736248.92808
25227,,2018,4118456931.6697345
25228,,2019,4055715948.365152
25229,,2020,4096802235.638368
25230,,2018,4603063640.185828
25231,,2019,4542280272.382739
25232,,2020,4595191919.238872
25233,,2018,3871883738.025087
25234,,2019,3855488998.8753552
25235,,2020,3896462175.584253
25236,,2018,1998292133.438304
25237,,2019,2027411412.3402488
25238,,2020,2032929761.828645
25239,NLD.1_1,1995,13349176351.322239
25240,NLD.1_1,1996,13135911953.284359
25241,NLD.1_1,1997,12085548264.346409
25242,NLD.1_1,1998,12277477103.894081
25243,NLD.1_1,1999,11936984885.334742
25244,NLD.1_1,2000,10946456445.94374
25245,NLD.1_1,2001,11074759397.29648
25246,NLD.1_1,2002,11942759097.66602
25247,NLD.1_1,2003,14322857254.760761
25248,NLD.1_1,2004,15406344318.019499
25249,NLD.1_1,2005,15824327502.90597
25250,NLD.1_1,2006,16165516519.429272
25251,NLD.1_1,2007,18488881850.46507
25252,NLD.1_1,2008,20041184582.12685
25253,NLD.1_1,2009,17979929835.47046
25254,NLD.1_1,2010,16887243467.238579
25255,NLD.1_1,2011,17770179692.66996
25256,NLD.1_1,2012,16194917847.98264
25257,NLD.1_1,2013,16208869867.141382
25258,NLD.1_1,2014,16431401774.99124
25259,NLD.1_1,2015,15366051486.860802
25260,NLD.1_1,2016,15248103816.72687
25261,NLD.1_1,2017,15832930689.79552
25262,NLD.1_1,2018,17000271988.833002
25263,NLD.1_1,2019,16379719653.728859
25264,NLD.2_1,1995,7592461612.12175
25265,NLD.2_1,1996,7537627660.03005
25266,NLD.2_1,1997,7315356529.912319
25267,NLD.2_1,1998,7825940401.9923
25268,NLD.2_1,1999,8274734167.82976
25269,NLD.2_1,2000,7617079268.70724
25270,NLD.2_1,2001,7959365895.07088
25271,NLD.2_1,2002,8765156816.51013
25272,NLD.2_1,2003,11264724851.3632
25273,NLD.2_1,2004,12600453881.093761
25274,NLD.2_1,2005,12813851729.503891
25275,NLD.2_1,2006,13965299128.123201
25276,NLD.2_1,2007,15949157689.618082
25277,NLD.2_1,2008,16843491290.615679
25278,NLD.2_1,2009,15170942012.506172
25279,NLD.2_1,2010,14965399230.267849
25280,NLD.2_1,2011,15617289936.39617
25281,NLD.2_1,2012,14197950169.503748
25282,NLD.2_1,2013,14170074206.955809
25283,NLD.2_1,2014,14402264215.474588
25284,NLD.2_1,2015,13452080256.100332
25285,NLD.2_1,2016,13838459526.4776
25286,NLD.2_1,2017,14526075059.60836
25287,NLD.2_1,2018,15509673742.0359
25288,NLD.2_1,2019,15394172160.4541
25289,NLD.3_1,1995,15904747533.08547
25290,NLD.3_1,1996,15701723996.54372
25291,NLD.3_1,1997,14500113915.56775
25292,NLD.3_1,1998,15345684049.51495
25293,NLD.3_1,1999,14993481676.71228
25294,NLD.3_1,2000,13855969568.175
25295,NLD.3_1,2001,14075082611.317
25296,NLD.3_1,2002,14800408073.801039
25297,NLD.3_1,2003,18069660924.8363
25298,NLD.3_1,2004,19570726354.39674
25299,NLD.3_1,2005,19868545044.31041
25300,NLD.3_1,2006,20571773935.6246
25301,NLD.3_1,2007,23436699985.52729
25302,NLD.3_1,2008,25425854261.00879
25303,NLD.3_1,2009,23478556308.867123
25304,NLD.3_1,2010,22443765112.1706
25305,NLD.3_1,2011,24193222939.55924
25306,NLD.3_1,2012,21967952495.4087
25307,NLD.3_1,2013,22019309860.06504
25308,NLD.3_1,2014,22058099087.10975
25309,NLD.3_1,2015,20204018446.24245
25310,NLD.3_1,2016,20193462325.5868
25311,NLD.3_1,2017,20967276900.92446
25312,NLD.3_1,2018,22406478958.01736
25313,NLD.3_1,2019,21623468267.97192
25314,NLD.4_1,1995,57746164925.074486
25315,NLD.4_1,1996,56990664941.44479
25316,NLD.4_1,1997,53720794778.424515
25317,NLD.4_1,1998,55829164506.489914
25318,NLD.4_1,1999,55234437494.79536
25319,NLD.4_1,2000,50377910070.48489
25320,NLD.4_1,2001,50579192308.8221
25321,NLD.4_1,2002,54291673214.87195
25322,NLD.4_1,2003,65762907241.06218
25323,NLD.4_1,2004,71955069148.69653
25324,NLD.4_1,2005,72008960991.5113
25325,NLD.4_1,2006,75845406101.75208
25326,NLD.4_1,2007,85299123576.27457
25327,NLD.4_1,2008,92705750055.28337
25328,NLD.4_1,2009,86393008322.41766
25329,NLD.4_1,2010,82197168110.41104
25330,NLD.4_1,2011,87839630787.53857
25331,NLD.4_1,2012,78649523736.6421
25332,NLD.4_1,2013,79366991386.1181
25333,NLD.4_1,2014,80374306588.62508
25334,NLD.4_1,2015,76376453224.50906
25335,NLD.4_1,2016,77884873989.47116
25336,NLD.4_1,2017,81807783816.37997
25337,NLD.4_1,2018,87649335805.27788
25338,NLD.4_1,2019,85290627167.02164
25339,NLD.5_1,1995,22663127555.02065
25340,NLD.5_1,1996,24049228050.83892
25341,NLD.5_1,1997,21479402508.36184
25342,NLD.5_1,1998,20846383785.173862
25343,NLD.5_1,1999,19306728317.12768
25344,NLD.5_1,2000,18317789033.92676
25345,NLD.5_1,2001,19398165915.00018
25346,NLD.5_1,2002,20621537294.611202
25347,NLD.5_1,2003,25646271843.40242
25348,NLD.5_1,2004,28080410155.50864
25349,NLD.5_1,2005,29465172694.37088
25350,NLD.5_1,2006,32401023879.14434
25351,NLD.5_1,2007,34275440242.68866
25352,NLD.5_1,2008,43190846565.16158
25353,NLD.5_1,2009,36270454465.49328
25354,NLD.5_1,2010,36967968433.74056
25355,NLD.5_1,2011,39484330057.790276
25356,NLD.5_1,2012,38425107082.5825
25357,NLD.5_1,2013,40671761819.18951
25358,NLD.5_1,2014,35230810282.96424
25359,NLD.5_1,2015,27693430085.75342
25360,NLD.5_1,2016,25704883104.063858
25361,NLD.5_1,2017,26384551407.598858
25362,NLD.5_1,2018,27527105067.31744
25363,NLD.5_1,2019,25735368706.1724
25364,NLD.7_1,1995,33458642298.4935
25365,NLD.7_1,1996,32865210882.06501
25366,NLD.7_1,1997,31185431086.424103
25367,NLD.7_1,1998,32609382270.42935
25368,NLD.7_1,1999,32631836148.29618
25369,NLD.7_1,2000,29193846101.674797
25370,NLD.7_1,2001,28956916459.827633
25371,NLD.7_1,2002,31273540041.10336
25372,NLD.7_1,2003,37317621752.78151
25373,NLD.7_1,2004,41518035825.0578
25374,NLD.7_1,2005,40919535976.4758
25375,NLD.7_1,2006,42187517908.78709
25376,NLD.7_1,2007,47980628583.26009
25377,NLD.7_1,2008,51270259283.072495
25378,NLD.7_1,2009,46192154474.48812
25379,NLD.7_1,2010,44936543772.927574
25380,NLD.7_1,2011,47605098017.19705
25381,NLD.7_1,2012,42756551555.5245
25382,NLD.7_1,2013,43540427260.1832
25383,NLD.7_1,2014,43635373246.07582
25384,NLD.7_1,2015,43248169059.581314
25385,NLD.7_1,2016,44893377263.021
25386,NLD.7_1,2017,46762699884.49946
25387,NLD.7_1,2018,49631715966.987236
25388,NLD.7_1,2019,47829379783.86557
25389,NLD.8_1,1995,82873416218.37505
25390,NLD.8_1,1996,82877566307.4964
25391,NLD.8_1,1997,77987506004.122
25392,NLD.8_1,1998,80073244275.7071
25393,NLD.8_1,1999,81398625247.29782
25394,NLD.8_1,2000,75208784852.48184
25395,NLD.8_1,2001,74769657612.87949
25396,NLD.8_1,2002,79020257058.29808
25397,NLD.8_1,2003,95022801502.42834
25398,NLD.8_1,2004,105639578599.31554
25399,NLD.8_1,2005,106919455095.91296
25400,NLD.8_1,2006,111289323329.15358
25401,NLD.8_1,2007,124466594719.43855
25402,NLD.8_1,2008,135127603774.11452
25403,NLD.8_1,2009,123073451744.71681
25404,NLD.8_1,2010,121017890063.8706
25405,NLD.8_1,2011,128797767571.28139
25406,NLD.8_1,2012,117440370194.55931
25407,NLD.8_1,2013,118239616534.78664
25408,NLD.8_1,2014,119960813501.48029
25409,NLD.8_1,2015,112769091831.45796
25410,NLD.8_1,2016,114716515141.4083
25411,NLD.8_1,2017,121219254750.60269
25412,NLD.8_1,2018,129536236073.12383
25413,NLD.8_1,2019,126092431127.85153
25414,NLD.9_1,1995,110276435571.39015
25415,NLD.9_1,1996,108877035335.13327
25416,NLD.9_1,1997,103294234214.83351
25417,NLD.9_1,1998,108027482957.06995
25418,NLD.9_1,1999,107670772879.57619
25419,NLD.9_1,2000,97406659917.50868
25420,NLD.9_1,2001,95965595667.10599
25421,NLD.9_1,2002,107591821325.22733
25422,NLD.9_1,2003,129237935584.1024
25423,NLD.9_1,2004,143647889682.11945
25424,NLD.9_1,2005,143968764288.52438
25425,NLD.9_1,2006,147650519202.03625
25426,NLD.9_1,2007,165506352373.0755
25427,NLD.9_1,2008,179538378668.75125
25428,NLD.9_1,2009,166023624380.76184
25429,NLD.9_1,2010,162002549373.9026
25430,NLD.9_1,2011,169109429762.48248
25431,NLD.9_1,2012,154789647521.06244
25432,NLD.9_1,2013,159864476287.698
25433,NLD.9_1,2014,165264999982.54416
25434,NLD.9_1,2015,162623686133.37134
25435,NLD.9_1,2016,167478456014.24023
25436,NLD.9_1,2017,174908176408.67236
25437,NLD.9_1,2018,189283928444.5766
25438,NLD.9_1,2019,185413591823.83832
25439,NLD.10_1,1995,31306758034.10978
25440,NLD.10_1,1996,30976724706.96102
25441,NLD.10_1,1997,28531969086.599037
25442,NLD.10_1,1998,29685733005.01923
25443,NLD.10_1,1999,29754878429.67856
25444,NLD.10_1,2000,27266134207.13375
25445,NLD.10_1,2001,27376321224.6732
25446,NLD.10_1,2002,29275989356.501442
25447,NLD.10_1,2003,35527957049.50192
25448,NLD.10_1,2004,39093930305.33616
25449,NLD.10_1,2005,39438117869.68432
25450,NLD.10_1,2006,40779007679.21146
25451,NLD.10_1,2007,46303497283.832184
25452,NLD.10_1,2008,51205386226.36138
25453,NLD.10_1,2009,47833756835.3958
25454,NLD.10_1,2010,45478649362.30835
25455,NLD.10_1,2011,48435410190.76245
25456,NLD.10_1,2012,43052429369.68064
25457,NLD.10_1,2013,43579700912.4735
25458,NLD.10_1,2014,44113538089.34163
25459,NLD.10_1,2015,42069207955.19648
25460,NLD.10_1,2016,43277116189.5984
25461,NLD.10_1,2017,45207208964.22615
25462,NLD.10_1,2018,48764918601.087395
25463,NLD.10_1,2019,47484085551.63174
25464,NLD.11_1,1995,46444070810.3736
25465,NLD.11_1,1996,47030696616.4272
25466,NLD.11_1,1997,43661194419.58596
25467,NLD.11_1,1998,46902793445.629074
25468,NLD.11_1,1999,48193124764.62782
25469,NLD.11_1,2000,43589503638.720604
25470,NLD.11_1,2001,44625505926.70059
25471,NLD.11_1,2002,47673709038.41625
25472,NLD.11_1,2003,56548363758.85636
25473,NLD.11_1,2004,62355236191.5754
25474,NLD.11_1,2005,62509016604.99628
25475,NLD.11_1,2006,64526425255.35444
25476,NLD.11_1,2007,73365509496.99564
25477,NLD.11_1,2008,79545002350.63199
25478,NLD.11_1,2009,76232606593.38193
25479,NLD.11_1,2010,72486989867.7003
25480,NLD.11_1,2011,75218882648.7462
25481,NLD.11_1,2012,68550347993.48638
25482,NLD.11_1,2013,69829620994.67561
25483,NLD.11_1,2014,70079950993.36168
25484,NLD.11_1,2015,70066013790.15656
25485,NLD.11_1,2016,70688721630.96832
25486,NLD.11_1,2017,74893812683.94792
25487,NLD.11_1,2018,80620999949.35992
25488,NLD.11_1,2019,79116339863.18016
25489,NLD.12_1,1995,10561274573.66644
25490,NLD.12_1,1996,10108882156.750261
25491,NLD.12_1,1997,9162911061.04812
25492,NLD.12_1,1998,9388021922.86643
25493,NLD.12_1,1999,9235173281.1709
25494,NLD.12_1,2000,8375327326.56554
25495,NLD.12_1,2001,8290513133.5572
25496,NLD.12_1,2002,9261503120.56365
25497,NLD.12_1,2003,11405026309.0392
25498,NLD.12_1,2004,12474725415.05528
25499,NLD.12_1,2005,12340868570.89516
25500,NLD.12_1,2006,12671997529.788502
25501,NLD.12_1,2007,14786150442.3581
25502,NLD.12_1,2008,16295136410.3113
25503,NLD.12_1,2009,14482475835.25664
25504,NLD.12_1,2010,14492495047.55136
25505,NLD.12_1,2011,15299995874.234701
25506,NLD.12_1,2012,13783761826.29784
25507,NLD.12_1,2013,13841093155.50831
25508,NLD.12_1,2014,13920079981.50784
25509,NLD.12_1,2015,13718461928.1048
25510,NLD.12_1,2016,13839675756.44688
25511,NLD.12_1,2017,14210083207.232
25512,NLD.12_1,2018,15459567905.22144
25513,NLD.12_1,2019,15012594859.75912
25514,,1995,124667207601.9724
25515,,1996,123336727730.6806
25516,,1997,115588363039.61336
25517,,1998,120853641852.64973
25518,,1999,120093823716.532
25519,,2000,109564677239.95135
25520,,2001,109919729699.739
25521,,2002,117602704095.0714
25522,,2003,142468325500.703
25523,,2004,157297136799.02716
25524,,2005,160164903725.3345
25525,,2006,165169105156.0725
25526,,2007,187787784874.50485
25527,,2008,202980094103.79926
25528,,2009,185366691698.14758
25529,,2010,177472471909.58322
25530,,2011,182255130733.81177
25531,,2012,167515069281.99155
25532,,2013,168240360278.65942
25533,,2014,168563921507.36713
25534,,2015,164350212639.67087
25535,,2016,165990567543.83167
25536,,2017,171128458953.54715
25537,,2018,181691929937.1535
25538,,2019,178101603885.7627
25539,BES.1_1,2012,436283678.03713
25540,BES.1_1,2013,446238709.78048
25541,BES.1_1,2014,456305442.46826
25542,BES.1_1,2015,466000000.04705
25543,BES.1_1,2016,481943223.48096
25544,BES.1_1,2017,466250089.8636
25545,BES.1_1,2018,479032469.73895997
25546,BES.1_1,2019,515364236.06808
25547,BES.2_1,2012,44988484.79061
25548,BES.2_1,2013,47297190.42554
25549,BES.2_1,2014,47447689.819400005
25550,BES.2_1,2015,46999999.99262
25551,BES.2_1,2016,47501590.8015
25552,BES.2_1,2017,46625008.9989
25553,BES.2_1,2018,45531799.1043
25554,BES.2_1,2019,43801300.3555
25555,BES.3_1,2012,139150429.68864
25556,BES.3_1,2013,140863371.47613
25557,BES.3_1,2014,132247816.29480001
25558,BES.3_1,2015,133999999.98633
25559,BES.3_1,2016,129639758.23437999
25560,BES.3_1,2017,137932318.2575
25561,BES.3_1,2018,121418130.9186
25562,BES.3_1,2019,111833107.3113
25563,NZL.1_1,2000,22960589695.188
25564,NZL.1_1,2001,21415957090.328
25565,NZL.1_1,2002,24979072113.122
25566,NZL.1_1,2003,33718202365.062
25567,NZL.1_1,2004,40452307383.744
25568,NZL.1_1,2005,44921527029.742
25569,NZL.1_1,2006,42165421514.304
25570,NZL.1_1,2007,47481375569.64
25571,NZL.1_1,2008,47713760028.324
25572,NZL.1_1,2009,41445525914.04
25573,NZL.1_1,2010,49062731412.411
25574,NZL.1_1,2011,54550799670.85
25575,NZL.1_1,2012,57536121471.257996
25576,NZL.1_1,2013,65782241969.4
25577,NZL.1_1,2014,69045014977.718
25578,NZL.1_1,2015,62028859995.218
25579,NZL.1_1,2016,66437143612.96999
25580,NZL.1_1,2017,70775657771.322
25581,NZL.1_1,2018,71862011916.072
25582,NZL.1_1,2019,71068568893.41899
25583,NZL.1_1,2020,73333791560.485
25584,NZL.2_1,2000,3305046231.36
25585,NZL.2_1,2001,3220854790.292
25586,NZL.2_1,2002,3724085877.7009997
25587,NZL.2_1,2003,4719325759.5
25588,NZL.2_1,2004,5579432161.776
25589,NZL.2_1,2005,6156385741.84
25590,NZL.2_1,2006,5786881631.804
25591,NZL.2_1,2007,6868088640.155999
25592,NZL.2_1,2008,6999322566.76
25593,NZL.2_1,2009,6125884115.352
25594,NZL.2_1,2010,7264886683.264
25595,NZL.2_1,2011,8263866677.22
25596,NZL.2_1,2012,8518906015.06
