,GID_0,year,gdp_usd
7990,STP,1996,
7991,SUR,1996,861372806.2082
7992,SVK,1996,27925036755.3866
7993,SVN,1996,21507232648.7252
7994,SWE,1996,291743811512.079
7995,SWZ,1996,1602741833.70552
7996,SXM,1996,
7997,SYC,1996,535250347.089479
7998,SYR,1996,61546280623.608
7999,TCA,1996,
8000,TCD,1996,1607345355.78298
8001,TGO,1996,1465448204.40008
8002,THA,1996,183035237429.281
8003,TJK,1996,1043654822.33503
8004,TKM,1996,2378759975.44506
8005,TLS,1996,
8006,TON,1996,222100576.345483
8007,TTO,1996,5759537726.26601
8008,TUN,1996,19587161806.7655
8009,TUR,1996,181464408820.097
8010,TUV,1996,12335203.3825222
8011,TZA,1996,6496195820.23633
8012,UGA,1996,6044585326.938
8013,UKR,1996,44558831005.0621
8014,URY,1996,20515458113.5857
8015,USA,1996,8073122000000.0
8016,UZB,1996,13948892215.5689
8017,VCT,1996,331488888.888889
8018,VEN,1996,70543211119.099
8019,VGB,1996,
8020,VIR,1996,
8021,VNM,1996,24657470574.7501
8022,VUT,1996,261370044.486614
8023,WSM,1996,249907868.772424
8024,KSO,1996,
8025,YEM,1996,6496163615.66086
8026,ZAF,1996,163234925380.563
8027,ZMB,1996,3597220962.00017
8028,ZWE,1996,8553146600.0
8029,ABW,1997,1531843575.41899
8030,AFG,1997,
8031,AGO,1997,7675412600.66513
8032,ALB,1997,2258513974.0968
8033,AND,1997,1180645571.8643
8034,ARE,1997,78839008444.5655
8035,ARG,1997,292859000000.0
8036,ARM,1997,1639492444.76152
8037,ASM,1997,
8038,ATG,1997,680618518.518518
8039,AUS,1997,435642611296.586
8040,AUT,1997,212790348404.555
8041,AZE,1997,3962362387.47922
8042,BDI,1997,972896267.915425
8043,BEL,1997,252708051420.839
8044,BEN,1997,2268301646.46707
8045,BFA,1997,2447669101.95178
8046,BGD,1997,48244309133.4895
8047,BGR,1997,11316127378.9613
8048,BHR,1997,6349202393.61702
8049,BHS,1997,6332360000.0
8050,BIH,1997,3671909673.04401
8051,BLR,1997,14130585516.1787
8052,BLZ,1997,870861115.17749
8053,BMU,1997,2932827000.0
8054,BOL,1997,7925736821.45034
8055,BRA,1997,883206179730.462
8056,BRB,1997,2498384129.66738
8057,BRN,1997,5197311972.06908
8058,BTN,1997,352229076.707627
8059,BWA,1997,5020265626.66489
8060,CAF,1997,937741513.015352
8061,CAN,1997,654986999855.554
8062,CHE,1997,294788198856.198
8063,,1997,
8064,CHL,1997,85741415248.4482
8065,CHN,1997,961601980984.623
8066,CIV,1997,18047558026.8813
8067,CMR,1997,10789458432.6416
8068,COD,1997,6090838693.27145
8069,COG,1997,2322719102.6909
8070,COL,1997,106656492293.614
8071,COM,1997,364445600.525492
8072,CPV,1997,490608657.924976
8073,CRI,1997,12614602382.2012
8074,CUB,1997,25365908100.0
8075,CUW,1997,
8076,CYM,1997,
8077,CYP,1997,9547818700.11403
8078,CZE,1997,62180159376.1239
8079,DEU,1997,2211989623279.95
8080,DJI,1997,502675542.001227
8081,DMA,1997,302988888.888889
8082,DNK,1997,173537647058.824
8083,DOM,1997,20017450041.3075
8084,DZA,1997,48177612042.1507
8085,ECU,1997,28162053026.5133
8086,EGY,1997,78436578171.0914
8087,ERI,1997,686490090.140141
8088,ESP,1997,590077272727.273
8089,EST,1997,5154420649.23354
8090,ETH,1997,8589233860.17722
8091,FIN,1997,126912152101.707
8092,FJI,1997,2090221137.02876
8093,FRA,1997,1452884917959.09
8094,FRO,1997,933763083.395627
8095,FSM,1997,206626300.0
8096,GAB,1997,5326817114.53586
8097,GBR,1997,1560911918795.02
8098,GEO,1997,3510520231.21387
8099,GHA,1997,6891443192.24985
8100,GIB,1997,
8101,GIN,1997,3783700461.64359
8102,GMB,1997,803633342.473706
8103,GNB,1997,268551010.941186
8104,GNQ,1997,442337870.69437
8105,GRC,1997,143157600149.757
8106,GRD,1997,392190592.592593
8107,GRL,1997,1072154433.84538
8108,GTM,1997,17790026221.6139
8109,GUM,1997,
8110,GUY,1997,749138009.56454
8111,,1997,177353174849.714
8112,HND,1997,5737099650.19011
8113,HRV,1997,24172615103.9149
8114,HTI,1997,3338949151.59927
8115,HUN,1997,47296952928.7561
8116,IDN,1997,215748998609.635
8117,IMN,1997,1180968165.4086
8118,IND,1997,415867563592.829
8119,IRL,1997,82856648758.3572
8120,IRN,1997,113919163421.479
8121,IRQ,1997,20764857056.3795
8122,ISL,1997,7569672925.33739
8123,ISR,1997,118859377862.817
8124,ITA,1997,1241879604365.62
8125,JAM,1997,8400041723.54861
8126,JOR,1997,7245839210.15515
8127,JPN,1997,4492448605638.94
8128,KAZ,1997,22165932062.966
8129,KEN,1997,13115764358.2846
8130,KGZ,1997,1767864035.71943
8131,KHM,1997,3443413388.65696
8132,KIR,1997,67538482.0911695
8133,KNA,1997,374641307.974641
8134,KOR,1997,569755022973.035
8135,KWT,1997,30350190704.4361
8136,LAO,1997,1747011857.33107
8137,LBN,1997,15751867489.4446
8138,LBR,1997,
8139,LBY,1997,30700890193.4192
8140,LCA,1997,805925925.925926
8141,LIE,1997,2298389802.88883
8142,LKA,1997,15091913883.7091
8143,LSO,1997,998004258.715675
8144,LTU,1997,10118631851.5322
8145,LUX,1997,19563836265.2233
8146,LVA,1997,6527926445.6811
8147,,1997,7267570892.70211
8148,MAF,1997,
8149,MAR,1997,39147844526.0838
8150,MCO,1997,2840195190.36905
8151,MDA,1997,1930081168.83117
8152,MDG,1997,4262965419.74998
8153,MDV,1997,508223602.378929
8154,MEX,1997,523449530464.257
8155,MHL,1997,110705600.0
8156,MKD,1997,3912986090.97363
8157,MLI,1997,2697105823.4661
8158,MLT,1997,3722389055.72239
8159,MMR,1997,4722288502.3
8160,MNE,1997,
8161,MNG,1997,1180934202.83801
8162,MNP,1997,
8163,MOZ,1997,4873663774.93019
8164,MRT,1997,2071996564.05296
8165,MUS,1997,4187375953.6973
8166,MWI,1997,3875785863.38323
8167,MYS,1997,100005323301.867
8168,NAM,1997,4154989950.00393
8169,NCL,1997,3291131281.04099
8170,NER,1997,2290318910.20658
8171,NGA,1997,200850397618.182
8172,NIC,1997,4389973489.86032
8173,NLD,1997,416812740004.518
8174,NOR,1997,161356631888.484
8175,NPL,1997,4918691916.53516
8176,NRU,1997,
8177,NZL,1997,66075143415.4952
8178,OMN,1997,15837451235.3706
8179,PAK,1997,62433340468.0228
8180,PAN,1997,10677286100.0
8181,PER,1997,58147522522.5225
8182,PHL,1997,94106317565.0846
8183,PLW,1997,
8184,PNG,1997,4936615298.79367
8185,POL,1997,159358178533.659
8186,PRI,1997,48187039000.0
8187,PRK,1997,
8188,PRT,1997,117016535162.95
8189,PRY,1997,9965225678.05093
8190,PSE,1997,3759800000.0
8191,PYF,1997,3762859093.26192
8192,QAT,1997,11297802115.3846
8193,ROU,1997,35575214078.2428
8194,RUS,1997,404928954191.876
8195,RWA,1997,1851558197.31088
8196,SAU,1997,165963594803.636
8197,SDN,1997,11681175864.3383
8198,SEN,1997,6041478725.90443
8199,SGP,1997,100123787215.299
8200,SLB,1997,526554005.954357
8201,SLE,1997,850218033.622007
8202,SLV,1997,10221705900.0
8203,SMR,1997,
8204,SOM,1997,
8205,SRB,1997,25676487999.5941
8206,SSD,1997,
8207,STP,1997,
8208,SUR,1997,926422500.0
8209,SVK,1997,27706028095.6157
8210,SVN,1997,20763101740.6963
8211,SWE,1997,268146144677.73
8212,SWZ,1997,1716714070.12471
8213,SXM,1997,
8214,SYC,1997,598966982.350186
8215,SYR,1997,66420400890.8686
8216,TCA,1997,
8217,TCD,1997,1544689576.92712
8218,TGO,1997,1498950970.99596
8219,THA,1997,150180456565.728
8220,TJK,1997,921517486.668177
8221,TKM,1997,2450350625.10407
8222,TLS,1997,
8223,TON,1997,214991452.314998
8224,TTO,1997,5737751331.63779
8225,TUN,1997,20746210353.845
8226,TUR,1997,189878399894.643
8227,TUV,1997,12701093.9749737
8228,TZA,1997,7683852496.84499
8229,UGA,1997,6269333313.17108
8230,UKR,1997,50151531591.7317
8231,URY,1997,23969739233.8966
8232,USA,1997,8577554457000.0
8233,UZB,1997,14744603773.5849
8234,VCT,1997,347770370.37037
8235,VEN,1997,85837678559.8324
8236,VGB,1997,
8237,VIR,1997,
8238,VNM,1997,26843700441.5482
8239,VUT,1997,272771209.113662
8240,WSM,1997,285475591.89651
8241,KSO,1997,
8242,YEM,1997,6838298530.54911
8243,ZAF,1997,168978057327.73
8244,ZMB,1997,4303288479.7086
8245,ZWE,1997,8529571600.0
8246,ABW,1998,1665363128.49162
8247,AFG,1998,
8248,AGO,1998,6506381416.53236
8249,ALB,1998,2545964540.88383
8250,AND,1998,1211953994.05714
8251,ARE,1998,75674336283.1858
8252,ARG,1998,298948250000.0
8253,ARM,1998,1893726437.26462
8254,ASM,1998,
8255,ATG,1998,727859259.259259
8256,AUS,1998,399674421759.479
8257,AUT,1998,218259904401.956
8258,AZE,1998,4446368570.6901
8259,BDI,1998,893770740.207416
8260,BEL,1998,258528339631.029
8261,BEN,1998,2455092686.34712
8262,BFA,1998,2804902367.14687
8263,BGD,1998,49984559471.3656
8264,BGR,1998,15031055046.7575
8265,BHR,1998,6183776595.74468
8266,BHS,1998,6833220000.0
8267,BIH,1998,4116774300.60671
8268,BLR,1998,15221352698.8944
8269,BLZ,1998,926550756.039735
8270,BMU,1998,3130748000.0
8271,BOL,1998,8497494652.12546
8272,BRA,1998,863710759256.435
8273,BRB,1998,2817083478.34734
8274,BRN,1998,4051142386.30212
8275,BTN,1998,363458380.903342
8276,BWA,1998,4790481509.17679
8277,CAF,1998,967338389.650578
8278,CAN,1998,634000000000.0
8279,CHE,1998,303459014346.806
8280,,1998,5945677376.61477
8281,CHL,1998,81990010726.0184
8282,CHN,1998,1029060747620.65
8283,CIV,1998,19619654769.9792
8284,CMR,1998,11298144990.4104
8285,COD,1998,6217805820.77104
8286,COG,1998,1949481379.21951
8287,COL,1998,98486358581.1639
